,Crime_rate,P_RL,P_NRL,CRSV,NOC,ANR,P_SUH,WDCA,PIRH,Tax_rate,P_TS,P_black,P_under,Style,Price
368,4.8982199999999985,20.0,18.1,0.0,0.631,4.97,100.0,1.3325,24.0,0.9367088607594937,20.2,0.946132527084908,3.26,European,50.0
369,5.669980000000002,20.0,18.1,1.0,0.631,6.683,96.8,1.3567,24.0,0.9367088607594937,20.2,0.9456538170823885,3.73,European,50.0
370,6.53876,20.0,18.1,1.0,0.631,7.016,97.5,1.2024,24.0,0.9367088607594937,20.2,0.9877802973041069,2.96,Mediterranean,50.0
371,9.2323,20.0,18.1,0.0,0.631,6.216,100.0,1.1691,24.0,0.9367088607594937,20.2,0.9225245653817082,9.53,Elegant,50.0
372,8.26725,20.0,18.1,1.0,0.6679999999999999,5.875,89.6,1.1296,24.0,0.9367088607594937,20.2,0.8764928193499623,8.88,European,50.0
373,11.1081,20.0,18.1,0.0,0.6679999999999999,4.9060000000000015,100.0,1.1742,24.0,0.9367088607594937,20.2,1.0,34.77,Pastoral,13.8
374,18.4982,20.0,18.1,0.0,0.6679999999999999,4.138,100.0,1.137,24.0,0.9367088607594937,20.2,1.0,37.97,Mediterranean,13.8
375,19.6091,20.0,18.1,0.0,0.6709999999999999,7.313,97.9,1.3163,24.0,0.9367088607594937,20.2,1.0,13.44,modern,15.0
376,15.288,20.0,18.1,0.0,0.6709999999999999,6.649,93.3,1.3449,24.0,0.9367088607594937,20.2,0.9146384479717813,23.24,Mediterranean,13.9
377,9.82349,20.0,18.1,0.0,0.6709999999999999,6.794,98.8,1.358,24.0,0.9367088607594937,20.2,1.0,21.24,Pastoral,13.3
378,23.6482,20.0,18.1,0.0,0.6709999999999999,6.38,96.2,1.3861,24.0,0.9367088607594937,20.2,1.0,23.69,Mediterranean,13.1
379,17.8667,20.0,18.1,0.0,0.6709999999999999,6.223,100.0,1.3861,24.0,0.9367088607594937,20.2,0.9920382968002016,21.78,Elegant,10.2
380,88.9762,20.0,18.1,0.0,0.6709999999999999,6.968,91.9,1.4165,24.0,0.9367088607594937,20.2,1.0,17.21,Mediterranean,10.4
381,15.8744,20.0,18.1,0.0,0.6709999999999999,6.545,99.1,1.5192,24.0,0.9367088607594937,20.2,1.0,21.08,Elegant,10.9
382,9.18702,20.0,18.1,0.0,0.7,5.5360000000000005,100.0,1.5804,24.0,0.9367088607594937,20.2,1.0,23.6,Pastoral,11.3
383,7.99248,20.0,18.1,0.0,0.7,5.52,100.0,1.5331,24.0,0.9367088607594937,20.2,1.0,24.56,Mediterranean,12.3
384,20.0849,20.0,18.1,0.0,0.7,4.368,91.2,1.4395,24.0,0.9367088607594937,20.2,0.7201562106324011,30.63,European,8.8
385,16.8118,20.0,18.1,0.0,0.7,5.277,98.1,1.4261,24.0,0.9367088607594937,20.2,1.0,30.81,modern,7.2
386,24.3938,20.0,18.1,0.0,0.7,4.652,100.0,1.4672,24.0,0.9367088607594937,20.2,1.0,28.28,Mediterranean,10.5
387,22.5971,20.0,18.1,0.0,0.7,5.0,89.5,1.5184,24.0,0.9367088607594937,20.2,1.0,31.99,European,7.4
388,14.3337,20.0,18.1,0.0,0.7,4.88,100.0,1.5895,24.0,0.9367088607594937,20.2,0.9395817586293778,30.62,Mediterranean,10.2
389,8.15174,20.0,18.1,0.0,0.7,5.39,98.9,1.7281,24.0,0.9367088607594937,20.2,1.0,20.85,European,11.5
390,6.96215,20.0,18.1,0.0,0.7,5.712999999999999,97.0,1.9265,24.0,0.9367088607594937,20.2,0.9937767699672463,17.11,Mediterranean,15.1
391,5.29305,20.0,18.1,0.0,0.7,6.051,82.5,2.1678,24.0,0.9367088607594937,20.2,0.9533383723859915,18.76,Elegant,23.2
392,11.5779,20.0,18.1,0.0,0.7,5.0360000000000005,97.0,1.77,24.0,0.9367088607594937,20.2,1.0,25.68,Elegant,9.7
393,8.64476,20.0,18.1,0.0,0.693,6.193,92.6,1.7912,24.0,0.9367088607594937,20.2,1.0,15.17,modern,13.8
394,13.3598,20.0,18.1,0.0,0.693,5.8870000000000005,94.7,1.7821,24.0,0.9367088607594937,20.2,1.0,16.35,modern,12.7
395,8.71675,20.0,18.1,0.0,0.693,6.471,98.8,1.7257,24.0,0.9367088607594937,20.2,0.9876039304610734,17.12,Mediterranean,13.1
396,5.87205,20.0,18.1,0.0,0.693,6.405,96.0,1.6768,24.0,0.9367088607594937,20.2,1.0,19.37,Elegant,12.5
397,7.67202,20.0,18.1,0.0,0.693,5.747000000000001,98.9,1.6334,24.0,0.9367088607594937,20.2,0.9904257999496096,19.92,modern,8.5
398,38.3518,20.0,18.1,0.0,0.693,5.4529999999999985,100.0,1.4896,24.0,0.9367088607594937,20.2,1.0,30.59,Pastoral,5.0
399,9.91655,20.0,18.1,0.0,0.693,5.852,77.8,1.5004,24.0,0.9367088607594937,20.2,0.852003023431595,29.97,European,6.3
400,25.0461,20.0,18.1,0.0,0.693,5.987,100.0,1.5888,24.0,0.9367088607594937,20.2,1.0,26.77,Mediterranean,5.6
401,14.2362,20.0,18.1,0.0,0.693,6.343,100.0,1.5741,24.0,0.9367088607594937,20.2,1.0,20.32,European,7.2
402,9.59571,20.0,18.1,0.0,0.693,6.404,100.0,1.639,24.0,0.9367088607594937,20.2,0.9476190476190477,20.31,Elegant,12.1
403,24.8017,20.0,18.1,0.0,0.693,5.349,96.0,1.7028,24.0,0.9367088607594937,20.2,1.0,19.77,modern,8.3
404,41.5292,20.0,18.1,0.0,0.693,5.5310000000000015,85.4,1.6074,24.0,0.9367088607594937,20.2,0.8300831443688587,27.38,Mediterranean,8.5
405,67.9208,20.0,18.1,0.0,0.693,5.683,100.0,1.4254,24.0,0.9367088607594937,20.2,0.969942050894432,22.98,European,5.0
406,20.7162,20.0,18.1,0.0,0.659,4.138,100.0,1.1781,24.0,0.9367088607594937,20.2,0.9327790375409424,23.34,European,11.9
407,11.9511,20.0,18.1,0.0,0.659,5.608,100.0,1.2852,24.0,0.9367088607594937,20.2,0.8367094986142605,12.13,European,27.9
408,7.40389,20.0,18.1,0.0,0.597,5.617000000000001,97.9,1.4547,24.0,0.9367088607594937,20.2,0.7927437641723356,26.4,European,17.2
409,14.4383,20.0,18.1,0.0,0.597,6.852,100.0,1.4655,24.0,0.9367088607594937,20.2,0.4519022423784329,19.78,Pastoral,27.5
410,51.1358,20.0,18.1,0.0,0.597,5.7570000000000014,100.0,1.413,24.0,0.9367088607594937,20.2,0.006550768455530361,10.11,Mediterranean,15.0
411,14.0507,20.0,18.1,0.0,0.597,6.657,100.0,1.5275,24.0,0.9367088607594937,20.2,0.08830939783320735,21.22,Mediterranean,17.2
412,18.811,20.0,18.1,0.0,0.597,4.628,100.0,1.5539,24.0,0.9367088607594937,20.2,0.07253716301335349,34.37,Mediterranean,17.9
413,28.6558,20.0,18.1,0.0,0.597,5.155,100.0,1.5894,24.0,0.9367088607594937,20.2,0.5315444696397078,20.08,Mediterranean,16.3
414,45.7461,20.0,18.1,0.0,0.693,4.519,100.0,1.6582,24.0,0.9367088607594937,20.2,0.22239858906525573,36.98,Mediterranean,7.0
415,18.0846,20.0,18.1,0.0,0.679,6.434,100.0,1.8347,24.0,0.9367088607594937,20.2,0.06865709246661628,29.05,Pastoral,7.2
416,10.8342,20.0,18.1,0.0,0.679,6.782,90.8,1.8195,24.0,0.9367088607594937,20.2,0.054346182917611494,25.79,Elegant,7.5
417,25.9406,20.0,18.1,0.0,0.679,5.3039999999999985,89.1,1.6475,24.0,0.9367088607594937,20.2,0.32088687326782567,26.64,modern,10.4
418,73.5341,20.0,18.1,0.0,0.679,5.957000000000002,100.0,1.8026,24.0,0.9367088607594937,20.2,0.04144620811287478,20.62,Elegant,8.8
419,11.8123,20.0,18.1,0.0,0.718,6.824,76.5,1.794,24.0,0.9367088607594937,20.2,0.12207105064247922,22.74,Pastoral,8.4
420,11.0874,20.0,18.1,0.0,0.718,6.4110000000000005,100.0,1.8589,24.0,0.9367088607594937,20.2,0.8030990173847317,15.02,Mediterranean,16.7
421,7.022589999999999,20.0,18.1,0.0,0.718,6.006,95.3,1.8746,24.0,0.9367088607594937,20.2,0.8061980347694634,15.7,Mediterranean,14.2
422,12.0482,20.0,18.1,0.0,0.614,5.648,87.6,1.9512,24.0,0.9367088607594937,20.2,0.7345679012345679,14.1,modern,20.8
423,7.05042,20.0,18.1,0.0,0.614,6.103,85.1,2.0218,24.0,0.9367088607594937,20.2,0.006349206349206349,23.29,Elegant,13.4
424,8.792119999999999,20.0,18.1,0.0,0.584,5.565,70.6,2.0635,24.0,0.9367088607594937,20.2,0.009196271101033006,17.16,Elegant,11.7
425,15.8603,20.0,18.1,0.0,0.679,5.896,95.4,1.9096,24.0,0.9367088607594937,20.2,0.019349962207105064,24.39,modern,8.3
426,12.2472,20.0,18.1,0.0,0.584,5.8370000000000015,59.7,1.9976,24.0,0.9367088607594937,20.2,0.062106324011085914,15.69,European,10.2
427,37.6619,20.0,18.1,0.0,0.679,6.202000000000001,78.7,1.8629,24.0,0.9367088607594937,20.2,0.04741748551272361,14.52,modern,10.9
428,7.36711,20.0,18.1,0.0,0.679,6.193,78.1,1.9356,24.0,0.9367088607594937,20.2,0.24371378180901992,21.52,Elegant,11.0
429,9.33889,20.0,18.1,0.0,0.679,6.38,95.6,1.9682,24.0,0.9367088607594937,20.2,0.15298563869992443,24.08,Pastoral,9.5
430,8.49213,20.0,18.1,0.0,0.584,6.348,86.1,2.0527,24.0,0.9367088607594937,20.2,0.2102544721592341,17.64,Mediterranean,14.5
431,10.0623,20.0,18.1,0.0,0.584,6.832999999999998,94.3,2.0882,24.0,0.9367088607594937,20.2,0.20491307634164777,19.69,Elegant,14.1
432,6.44405,20.0,18.1,0.0,0.584,6.425,74.8,2.2004,24.0,0.9367088607594937,20.2,0.2467876039304611,12.03,European,16.1
433,5.58107,20.0,18.1,0.0,0.713,6.436,87.9,2.3158,24.0,0.9367088607594937,20.2,0.2524313429075334,16.22,Pastoral,14.3
434,13.9134,20.0,18.1,0.0,0.713,6.207999999999998,95.0,2.2222,24.0,0.9367088607594937,20.2,0.25353993449231543,15.17,European,11.7
435,11.1604,20.0,18.1,0.0,0.74,6.629,94.6,2.1247,24.0,0.9367088607594937,20.2,0.2767699672461577,23.27,modern,13.4
436,14.4208,20.0,18.1,0.0,0.74,6.461,93.3,2.0026,24.0,0.9367088607594937,20.2,0.06926177878558831,18.05,Mediterranean,9.6
437,15.1772,20.0,18.1,0.0,0.74,6.152,100.0,1.9142,24.0,0.9367088607594937,20.2,0.023481985386747294,26.45,Mediterranean,8.7
438,13.6781,20.0,18.1,0.0,0.74,5.935,87.9,1.8206,24.0,0.9367088607594937,20.2,0.17372134038800707,34.02,European,8.4
439,9.39063,20.0,18.1,0.0,0.74,5.627000000000002,93.9,1.8172,24.0,0.9367088607594937,20.2,1.0,22.88,Pastoral,12.8
440,22.0511,20.0,18.1,0.0,0.74,5.818,92.4,1.8662,24.0,0.9367088607594937,20.2,0.9862685815066767,22.11,European,10.5
441,9.72418,20.0,18.1,0.0,0.74,6.4060000000000015,97.2,2.0651,24.0,0.9367088607594937,20.2,0.9724363819601914,19.52,Pastoral,17.1
442,5.66637,20.0,18.1,0.0,0.74,6.2189999999999985,100.0,2.0048,24.0,0.9367088607594937,20.2,0.9969513731418493,16.59,Pastoral,18.4
443,9.96654,20.0,18.1,0.0,0.74,6.485,100.0,1.9784,24.0,0.9367088607594937,20.2,0.9743764172335602,18.85,European,15.4
444,12.8023,20.0,18.1,0.0,0.74,5.854,96.6,1.8956,24.0,0.9367088607594937,20.2,0.6059964726631394,23.79,modern,10.8
445,0.6718,20.0,18.1,0.0,0.74,6.459,94.8,1.9879,24.0,0.9367088607594937,20.2,0.10849080372889898,23.98,Elegant,11.8
446,6.2880699999999985,20.0,18.1,0.0,0.74,6.341,96.4,2.072,24.0,0.9367088607594937,20.2,0.8012345679012346,17.79,Pastoral,14.9
447,9.92485,20.0,18.1,0.0,0.74,6.251,96.6,2.198,24.0,0.9367088607594937,20.2,0.9788863693625598,16.44,Mediterranean,12.6
448,9.32909,20.0,18.1,0.0,0.713,6.185,98.7,2.2616,24.0,0.9367088607594937,20.2,1.0,18.13,European,14.1
449,7.52601,20.0,18.1,0.0,0.713,6.417000000000002,98.3,2.185,24.0,0.9367088607594937,20.2,0.7664651045603427,19.31,Elegant,13.0
450,6.71772,20.0,18.1,0.0,0.713,6.749,92.6,2.3236,24.0,0.9367088607594937,20.2,0.0008062484252960444,17.44,Elegant,13.4
451,5.44114,20.0,18.1,0.0,0.713,6.655,98.2,2.3552,24.0,0.9367088607594937,20.2,0.8951625094482238,17.73,modern,15.2
452,5.09017,20.0,18.1,0.0,0.713,6.2970000000000015,91.8,2.3682,24.0,0.9367088607594937,20.2,0.9702443940539178,17.27,Elegant,16.1
453,8.24809,20.0,18.1,0.0,0.713,7.393,99.3,2.4527,24.0,0.9367088607594937,20.2,0.9470143613000757,16.74,Pastoral,17.8
454,9.51363,20.0,18.1,0.0,0.713,6.728,94.1,2.4961,24.0,0.9367088607594937,20.2,0.016830435878054925,18.71,modern,14.9
455,4.75237,20.0,18.1,0.0,0.713,6.525,86.5,2.4358,24.0,0.9367088607594937,20.2,0.12829428067523307,18.13,Pastoral,14.1
456,4.668830000000002,20.0,18.1,0.0,0.713,5.976,87.9,2.5806,24.0,0.9367088607594937,20.2,0.026404635928445455,19.01,Pastoral,12.7
457,8.20058,20.0,18.1,0.0,0.713,5.936,80.3,2.7792,24.0,0.9367088607594937,20.2,0.008818342151675486,16.94,Mediterranean,13.5
458,7.75223,20.0,18.1,0.0,0.713,6.301,83.7,2.7831,24.0,0.9367088607594937,20.2,0.6858402620307382,16.23,Mediterranean,14.9
459,6.80117,20.0,18.1,0.0,0.713,6.081,84.4,2.7175,24.0,0.9367088607594937,20.2,1.0,14.7,modern,20.0
460,4.812130000000002,20.0,18.1,0.0,0.713,6.7010000000000005,90.0,2.5975,24.0,0.9367088607594937,20.2,0.6430587049634668,16.42,Elegant,16.4
461,3.69311,20.0,18.1,0.0,0.713,6.376,88.4,2.5671,24.0,0.9367088607594937,20.2,0.9862181909800958,14.65,European,17.7
462,6.65492,20.0,18.1,0.0,0.713,6.317,83.0,2.7344,24.0,0.9367088607594937,20.2,1.0,13.99,European,19.5
463,5.82115,20.0,18.1,0.0,0.713,6.513,89.9,2.8016,24.0,0.9367088607594937,20.2,0.9922398589065257,10.29,Elegant,20.2
464,7.83932,20.0,18.1,0.0,0.655,6.209,65.4,2.9634,24.0,0.9367088607594937,20.2,1.0,13.22,Elegant,21.4
465,3.1636,20.0,18.1,0.0,0.655,5.759,48.2,3.0665,24.0,0.9367088607594937,20.2,0.8425296044343663,14.13,modern,19.9
466,3.77498,20.0,18.1,0.0,0.655,5.952000000000001,84.7,2.8715,24.0,0.9367088607594937,20.2,0.055454774502393556,17.15,European,19.0
467,4.4222800000000015,20.0,18.1,0.0,0.584,6.002999999999999,94.5,2.5403,24.0,0.9367088607594937,20.2,0.8346938775510205,21.32,European,19.1
468,15.5757,20.0,18.1,0.0,0.58,5.926,71.0,2.9084,24.0,0.9367088607594937,20.2,0.9290501385739481,18.13,Mediterranean,19.1
469,13.0751,20.0,18.1,0.0,0.58,5.712999999999999,56.7,2.8237,24.0,0.9367088607594937,20.2,1.0,14.76,Pastoral,20.1
470,4.34879,20.0,18.1,0.0,0.58,6.167000000000002,84.0,3.0334,24.0,0.9367088607594937,20.2,1.0,16.29,Elegant,19.9
471,4.03841,20.0,18.1,0.0,0.532,6.229,90.7,3.0993,24.0,0.9367088607594937,20.2,0.9960443436633913,12.87,Mediterranean,19.6
472,3.56868,20.0,18.1,0.0,0.58,6.437,75.0,2.8965,24.0,0.9367088607594937,20.2,0.991106072058453,14.36,modern,23.2
473,4.64689,20.0,18.1,0.0,0.614,6.98,67.6,2.5329,24.0,0.9367088607594937,20.2,0.944016124968506,11.66,Pastoral,29.8
474,8.05579,20.0,18.1,0.0,0.584,5.4270000000000005,95.4,2.4298,24.0,0.9367088607594937,20.2,0.8883345930964979,18.14,Mediterranean,13.8
475,6.39312,20.0,18.1,0.0,0.584,6.162000000000001,97.4,2.206,24.0,0.9367088607594937,20.2,0.76281179138322,24.1,Elegant,13.3
476,4.87141,20.0,18.1,0.0,0.614,6.484,93.6,2.3053,24.0,0.9367088607594937,20.2,0.9982615268329554,18.68,European,16.7
477,15.0234,20.0,18.1,0.0,0.614,5.3039999999999985,97.3,2.1007,24.0,0.9367088607594937,20.2,0.8805240614764426,24.91,Pastoral,12.0
478,10.233,20.0,18.1,0.0,0.614,6.185,96.7,2.1705,24.0,0.9367088607594937,20.2,0.9566641471403377,18.03,European,14.6
479,14.3337,20.0,18.1,0.0,0.614,6.229,88.0,1.9512,24.0,0.9367088607594937,20.2,0.9657848324514992,13.11,European,21.4
480,5.82401,20.0,18.1,0.0,0.532,6.242000000000001,64.7,3.4242,24.0,0.9367088607594937,20.2,1.0,10.74,European,23.0
481,5.7081800000000005,20.0,18.1,0.0,0.532,6.75,74.9,3.3317,24.0,0.9367088607594937,20.2,0.990350214159738,7.74,Mediterranean,23.7
482,5.73116,20.0,18.1,0.0,0.532,7.061,77.0,3.4106,24.0,0.9367088607594937,20.2,0.9959183673469387,7.01,Pastoral,25.0
483,2.81838,20.0,18.1,0.0,0.532,5.7620000000000005,40.3,4.0983,24.0,0.9367088607594937,20.2,0.9899722852103805,10.42,European,21.8
484,2.37857,20.0,18.1,0.0,0.583,5.871,41.9,3.724,24.0,0.9367088607594937,20.2,0.934063995968758,13.34,Mediterranean,20.6
485,3.67367,20.0,18.1,0.0,0.583,6.312,51.9,3.9917,24.0,0.9367088607594937,20.2,0.9791383219954649,10.58,European,21.2
486,5.69175,20.0,18.1,0.0,0.583,6.114,79.8,3.5459,24.0,0.9367088607594937,20.2,0.9893675988914085,14.98,Mediterranean,19.1
487,4.83567,20.0,18.1,0.0,0.583,5.905,53.2,3.1523,24.0,0.9367088607594937,20.2,0.9781305114638449,11.45,Elegant,20.6
488,0.15086,20.0,27.74,0.0,0.609,5.454,92.7,1.8209,4.0,1.0,20.1,0.9954396573444192,18.06,European,15.2
489,0.18337,20.0,27.74,0.0,0.609,5.414,98.3,1.7554,4.0,1.0,20.1,0.8668430335097003,23.97,Pastoral,7.0
490,0.20746,20.0,27.74,0.0,0.609,5.093,98.0,1.8226,4.0,1.0,20.1,0.8022927689594357,29.68,Elegant,8.1
491,0.10574,20.0,27.74,0.0,0.609,5.983,98.8,1.8681,4.0,1.0,20.1,0.9828924162257496,18.07,modern,13.6
492,0.11132,20.0,27.74,0.0,0.609,5.983,83.5,2.1099,4.0,1.0,20.1,1.0,13.35,European,20.1
493,0.17331,20.0,9.69,0.0,0.585,5.707000000000002,54.0,2.3817,6.0,0.549929676511955,19.2,1.0,12.01,Mediterranean,21.8
494,0.27957,20.0,9.69,0.0,0.585,5.926,42.6,2.3817,6.0,0.549929676511955,19.2,1.0,13.59,European,24.5
495,0.17899,20.0,9.69,0.0,0.585,5.67,28.8,2.7986,6.0,0.549929676511955,19.2,0.9909045099521291,17.6,Pastoral,23.1
496,0.2896,20.0,9.69,0.0,0.585,5.39,72.9,2.7986,6.0,0.549929676511955,19.2,1.0,21.14,Elegant,19.7
497,0.26838,20.0,9.69,0.0,0.585,5.794,70.6,2.8927,6.0,0.549929676511955,19.2,1.0,14.1,Mediterranean,18.3
498,0.23912,20.0,9.69,0.0,0.585,6.019,65.3,2.4091,6.0,0.549929676511955,19.2,1.0,12.92,Pastoral,21.2
499,0.17783,20.0,9.69,0.0,0.585,5.569,73.5,2.3999,6.0,0.549929676511955,19.2,0.9971529352481734,15.1,European,17.5
500,0.22438,20.0,9.69,0.0,0.585,6.027,79.7,2.4982,6.0,0.549929676511955,19.2,1.0,14.33,modern,16.8
501,0.06262999999999999,20.0,11.93,0.0,0.573,6.593,69.1,2.4786,1.0,0.38396624472573837,21.0,0.9876291257243639,9.67,Mediterranean,22.4
502,0.04527,20.0,11.93,0.0,0.573,6.12,76.7,2.2875,1.0,0.38396624472573837,21.0,1.0,9.08,Pastoral,20.6
503,0.06076,20.0,11.93,0.0,0.573,6.976,91.0,2.1675,1.0,0.38396624472573837,21.0,1.0,5.64,Mediterranean,23.9
504,0.10959,20.0,11.93,0.0,0.573,6.794,89.3,2.3889,1.0,0.38396624472573837,21.0,0.9913076341647771,6.48,Pastoral,22.0
505,0.04741,20.0,11.93,0.0,0.573,6.03,80.8,2.505,1.0,0.38396624472573837,21.0,1.0,7.88,European,11.9
